RowNumber,CustomerId,source,Rating,Destination,Gender,Age,Frequency,noofpassanger,Class,MealTaken,TotalTransation,Exited
5538,15735346,england,527,Germany,Female,41,10,1,1,1,57589.29,0
5539,15687094,india,717,Germany,Female,28,9,2,0,0,40437.67,0
5540,15790067,australia,614,Spain,Male,39,3,1,0,0,56459.45,0
5541,15605742,england,737,France,Male,43,0,1,1,0,39920,1
5542,15566740,india,587,Spain,Male,51,3,1,0,1,148798.45,0
5543,15664897,australia,682,France,Female,35,2,1,1,1,63737.19,1
5544,15585777,england,710,France,Male,38,3,1,1,1,154997.64,0
5545,15650864,india,507,France,Male,42,6,2,1,0,34777.23,0
5546,15806709,india,609,Germany,Male,33,6,1,0,0,93718.16,0
5547,15633818,australia,786,France,Male,32,9,2,1,0,133112.41,0
5548,15713845,england,688,France,Male,38,7,1,1,0,175479.92,1
5549,15639662,india,710,France,Male,38,2,2,1,0,96.27,0
5550,15567013,australia,779,Spain,Male,33,3,2,1,0,30804.68,0
5551,15777784,england,733,France,Female,44,6,1,0,1,197193.49,0
5552,15800251,india,583,Germany,Female,26,10,2,1,0,96792.15,0
5553,15651315,australia,627,France,Male,41,3,2,1,0,132719.8,0
5554,15651450,england,666,Germany,Male,31,3,2,1,1,112157.31,0
5555,15784218,india,620,Spain,Male,38,0,2,1,1,38015.34,0
5556,15572398,australia,614,Spain,Female,39,6,2,1,1,164018.98,0
5557,15707962,england,606,France,Male,40,6,2,1,0,46774.94,0
5558,15705663,india,700,Germany,Female,39,5,2,1,1,189664.43,0
5559,15645355,australia,677,Germany,Male,34,3,1,1,1,26106.39,1
5560,15729557,england,850,Germany,Male,36,5,1,1,0,191535.11,1
5561,15631436,india,564,France,Male,35,4,1,1,0,158937.55,0
5562,15583073,india,771,Spain,Female,56,2,1,1,1,25222.6,1
5563,15614361,australia,620,Spain,Male,42,9,1,1,1,29296.74,0
5564,15724684,england,610,Spain,Male,46,5,1,1,0,54394.28,0
5565,15700083,india,609,Spain,Male,39,2,2,1,0,9234.06,0
5566,15636541,australia,683,Germany,Male,35,5,1,0,1,26796.73,0
5567,15796015,england,633,Germany,Male,42,3,1,0,1,11796.89,0
5568,15787222,india,676,Germany,Male,28,1,2,1,1,128461.29,0
5569,15594270,australia,693,France,Male,38,7,2,1,1,14278.18,0
5570,15701524,england,709,France,Male,36,0,2,1,0,46811.77,0
5571,15645847,india,569,Germany,Male,35,2,3,1,0,109393.19,1
5572,15708867,australia,684,Spain,Female,38,3,3,1,0,3966.5,1
5573,15613140,england,565,France,Male,34,6,1,1,1,63173.64,0
5574,15628893,india,681,France,Male,29,8,1,1,0,66367.33,0
5575,15764073,australia,503,Spain,Female,36,9,2,1,1,16274.67,0
5576,15782879,england,656,France,Male,40,2,2,1,1,180553.48,0
5577,15635964,india,566,Germany,Male,65,4,1,1,0,107563.16,1
5578,15726087,india,592,France,Female,62,5,1,1,1,100941.57,0
5579,15726313,australia,687,Spain,Female,50,5,2,1,0,110230.4,0
5580,15578073,england,686,Spain,Male,22,8,2,0,0,142331.85,0
5581,15786249,india,616,Spain,Male,30,2,2,1,0,199099.51,0
5582,15812850,australia,494,Spain,Male,67,5,2,1,1,85890.16,0
5583,15596972,england,534,France,Male,38,3,1,0,0,143938.27,0
5584,15620579,india,695,Spain,Female,31,8,2,0,1,131644.41,0
5585,15768270,australia,579,Spain,Female,31,9,2,1,0,112395.98,0
5586,15656597,england,432,Germany,Male,38,2,2,1,1,71856.3,0
5587,15699446,india,816,Germany,Female,25,2,2,1,1,35770.84,0
5588,15615004,australia,730,France,Female,37,1,2,1,1,124364.63,0
5589,15704771,england,593,France,Female,35,6,2,1,1,78101.29,0
5590,15588372,india,715,Germany,Female,37,9,1,0,0,143096.49,1
5591,15681439,australia,775,Germany,Male,25,10,2,1,0,14073.11,0
5592,15607509,england,539,France,Male,38,5,2,1,0,47388.41,0
5593,15670343,india,576,Spain,Male,19,6,2,0,0,72306.07,0
5594,15597968,australia,617,Spain,Male,50,7,1,1,0,184839.7,1
5595,15658432,england,688,France,Male,40,6,1,1,1,47886.44,0
5596,15616431,india,608,France,Male,33,4,1,0,1,130474.03,0
5597,15796957,australia,597,Spain,Male,35,9,3,0,1,73181.39,1
5598,15815552,england,670,France,Female,42,6,1,1,1,65706.86,0
5599,15631871,india,616,Germany,Female,57,7,1,1,1,104379.36,0
5600,15635870,australia,579,Germany,Female,50,5,1,0,1,192146.63,1
5601,15596713,england,786,France,Male,37,7,2,1,1,66977.68,0
5602,15684211,india,704,Spain,Female,44,9,1,1,0,158742.81,0
5603,15760521,india,796,France,Female,50,1,1,1,1,189414.74,0
5604,15608408,australia,598,Spain,Male,39,1,2,1,0,159130.32,0
5605,15804721,england,602,France,Male,49,0,1,0,0,97640.2,0
5606,15730272,india,619,France,Male,58,5,1,1,1,86022.09,0
5607,15741988,australia,492,Germany,Female,52,8,1,1,0,10014.72,1
5608,15771728,england,641,Germany,Male,41,7,3,1,0,17384.21,0
5609,15605113,india,518,France,Female,27,1,1,1,1,143315.57,0
5610,15661945,australia,623,Spain,Female,40,4,3,1,0,31669.18,0
5611,15783816,england,733,France,Female,28,5,2,0,0,12761.16,0
5612,15721207,india,625,Germany,Male,42,6,1,1,0,93429.95,0
5613,15764072,australia,759,France,Female,31,1,1,1,1,42012.55,0
5614,15689412,england,604,France,Female,32,7,1,1,0,15798.7,0
5615,15798385,india,512,Spain,Female,46,3,2,1,1,56408.14,0
5616,15775339,australia,520,France,Female,29,8,1,1,0,4696.44,0
5617,15585256,england,805,Spain,Male,26,2,2,1,1,25042.1,0
5618,15797329,india,626,France,Male,43,4,1,1,0,130442.08,1
5619,15780220,india,656,France,Male,38,10,1,1,1,136521.82,0
5620,15648951,australia,785,Spain,Male,41,7,2,1,1,199108.88,0
5621,15752409,england,553,France,Male,31,6,2,0,0,124596.63,0
5622,15807524,india,569,France,Female,44,4,2,0,0,134394.78,0
5623,15766649,australia,670,France,Male,38,10,1,0,0,144275.39,0
5624,15696812,england,586,Spain,Male,42,6,2,1,1,123410.23,0
5625,15581295,india,617,Spain,Female,45,1,1,1,0,143298.06,0
5626,15663234,australia,508,France,Female,60,7,1,1,1,129562.74,0
5627,15741417,england,624,Spain,Female,35,7,2,1,1,4595.05,0
5628,15695174,india,654,France,Male,29,4,1,1,1,146715.07,0
5629,15665168,australia,681,Germany,Female,44,3,2,1,1,163558.36,0
5630,15601503,england,578,Spain,Male,28,4,2,0,0,6947.09,0
5631,15706131,india,621,Spain,Female,37,9,2,1,0,9170.54,0
5632,15782758,australia,632,France,Male,40,5,1,1,1,199674.83,0
5633,15591091,england,644,France,Male,44,5,1,1,0,157166.79,1
5634,15715877,india,821,France,Male,28,2,2,1,0,46072.52,0
5635,15756918,india,754,France,Female,38,2,2,0,0,3524.69,0
5636,15746662,australia,568,Spain,Female,27,1,1,0,1,45563.94,0
5637,15626679,england,584,France,Male,33,3,2,0,1,59103.13,0
5638,15793343,india,549,France,Female,29,8,2,1,1,189558.44,0
5639,15576774,australia,729,France,Female,38,7,2,0,0,45779.9,0
5640,15801316,england,523,France,Male,61,8,1,1,1,21859.06,0
5641,15800514,india,477,Germany,Female,24,2,2,0,0,162699.7,1
5642,15662232,australia,675,Germany,Male,42,2,2,1,0,8567.18,0
5643,15737778,england,782,Spain,Female,41,4,1,1,0,132943.88,0
5644,15782096,india,616,Spain,Female,36,6,1,1,1,12916.32,1
5645,15783522,australia,738,Spain,Female,37,8,1,1,1,128799.86,0
5646,15785373,england,717,Spain,Female,42,5,1,1,0,99347.8,1
5647,15756272,india,526,Germany,Female,35,9,1,1,0,40980.87,1
5648,15615245,australia,660,France,Male,19,5,1,1,1,40368.65,0
5649,15600174,england,525,France,Male,35,7,1,0,1,94738.54,0
5650,15752956,india,629,Spain,Male,29,6,2,1,1,88842.8,0
5651,15644882,australia,616,Germany,Female,36,10,1,1,0,136934.91,0
5652,15766272,england,521,Germany,Female,61,0,1,1,1,109356.53,0
5653,15800620,india,691,France,Female,29,9,2,0,0,199635.93,0
5654,15569764,australia,687,Germany,Female,41,2,1,1,0,158408.23,0
5655,15747458,england,677,Spain,Female,43,3,2,1,1,95936.84,0
5656,15573171,india,695,Spain,Male,63,1,1,1,1,126688.83,1
5657,15736769,australia,663,France,Female,27,9,2,1,0,150850.29,0
5658,15763381,england,496,France,Male,30,0,1,0,1,27802,0
5659,15814430,india,747,Spain,Male,41,9,1,1,0,32430.94,1
5660,15638607,india,546,France,Female,52,2,1,1,0,137332.37,1
5661,15737133,australia,706,Spain,Male,68,4,1,1,1,28601.68,0
5662,15613945,england,472,France,Female,26,5,2,1,0,108411.66,0
5663,15659937,india,703,France,Female,40,7,2,0,1,122518.5,0
5664,15765287,australia,850,France,Female,38,2,2,1,0,9015.07,0
5665,15661723,england,667,Spain,Male,71,4,1,0,1,94433.08,1
5666,15766064,india,559,France,Male,33,9,2,1,0,110371.84,0
5667,15649616,australia,636,Spain,Male,60,7,1,1,1,141364.62,1
5668,15719017,england,672,France,Female,34,8,2,1,1,16245.25,0
5669,15720919,india,667,France,Male,42,7,1,0,1,108348.94,1
5670,15706706,australia,648,Germany,Male,33,7,2,0,1,171668.2,0
5671,15709653,england,497,France,Male,32,8,2,1,0,67364.42,0
5672,15805104,india,743,France,Female,73,6,2,0,1,107867.38,0
5673,15622442,australia,619,France,Male,29,5,2,1,0,194310.1,0
5674,15572801,england,639,Spain,Male,34,5,2,0,0,33950.08,0
5675,15767598,india,540,Spain,Male,28,8,2,0,0,197588.32,0
5676,15757897,india,766,France,Female,26,3,1,1,1,428.23,0
5677,15568104,australia,749,France,Female,26,6,2,0,1,34948.77,0
5678,15763414,england,655,Germany,Male,32,9,1,1,0,82084.3,0
5679,15732265,india,630,France,Male,33,9,2,1,0,64804.59,0
5680,15621974,australia,778,Germany,Female,33,4,2,1,0,83556.65,0
5681,15803947,england,757,Germany,Female,30,6,1,0,0,71926.28,1
5682,15720706,india,529,Spain,Female,39,2,1,1,1,122925.44,0
5683,15759290,australia,620,Spain,Male,29,9,2,1,0,13133.88,0
5684,15651664,england,615,France,Female,61,1,1,1,0,62845.64,1
5685,15795132,india,735,France,Female,25,3,1,0,0,28411.23,0
5686,15811565,australia,705,Spain,Female,47,3,1,0,1,28640.92,1
5687,15713774,england,644,Spain,Female,46,6,1,0,0,156787.34,1
5688,15691840,india,505,Germany,Female,37,6,2,0,1,125307.87,0
5689,15682021,australia,471,Germany,Male,23,6,2,1,0,131736.23,0
5690,15612931,england,722,Spain,Female,50,4,1,1,1,128262.14,0
5691,15676707,india,577,Spain,Female,39,4,2,1,0,91366.42,0
5692,15601383,india,744,Spain,Male,44,5,1,1,0,82290.81,0
5693,15662662,australia,573,France,Female,30,6,2,1,0,66190.21,0
5694,15752694,england,653,France,Female,32,4,1,0,1,23920.65,0
5695,15590683,india,660,France,Female,31,6,1,0,1,45438.38,0
5696,15773591,australia,787,France,Male,46,7,2,1,1,93360.35,0
5697,15723620,england,617,France,Male,41,7,2,0,1,14496.67,0
5698,15671779,india,567,France,Male,39,5,2,0,0,168521.72,0
5699,15672966,australia,682,Spain,Female,64,9,2,1,1,103318.44,0
5700,15624667,england,684,France,Male,35,6,1,1,1,87219.41,0
5701,15812888,india,447,France,Male,41,3,4,1,1,197490.39,1
5702,15724154,australia,625,Germany,Female,49,4,1,1,0,126812.63,1
5703,15749540,england,585,France,Male,36,7,2,1,0,94283.09,0
5704,15621063,india,516,France,Female,42,8,1,1,0,46857.52,0
5705,15661626,australia,732,Germany,Female,45,6,1,1,0,81491.7,1
5706,15698703,england,628,Germany,Male,40,5,2,1,1,129107.97,0
5707,15801431,india,682,Spain,Female,48,9,1,1,1,49732.9,0
5708,15649451,australia,746,France,Male,25,9,2,0,1,88728.47,0
5709,15626156,england,655,France,Female,60,3,2,1,1,86981.45,0
5710,15606158,india,644,France,Female,39,9,1,1,0,3740.93,0
5711,15589496,australia,778,France,Male,34,5,2,0,0,67949.32,0
5712,15730345,england,617,France,Female,35,2,1,1,1,147636.46,0
5713,15572038,india,660,Germany,Male,35,9,1,1,0,188891.96,1
5714,15643439,australia,537,France,Male,47,10,2,0,1,25482.62,0
5715,15604158,england,554,France,Female,39,10,2,1,1,18391.93,0
5716,15657396,india,806,France,Male,31,9,2,0,1,140168.36,0
5717,15709478,india,611,Germany,Male,37,1,2,0,1,161064.29,0
5718,15628824,australia,665,France,Female,37,5,1,0,1,183542.08,0
5719,15814519,england,648,France,Female,37,7,2,1,0,194238.92,0
5720,15636520,india,692,France,Male,27,1,1,0,0,7900.46,0
5721,15794414,australia,507,Spain,Male,46,6,1,1,1,51424.29,0
5722,15643671,england,696,Germany,Male,49,5,2,1,0,152450.84,1
5723,15700650,india,681,France,Male,34,3,2,0,0,55816.2,0
5724,15680224,australia,687,France,Female,26,6,2,1,1,32909.13,0
5725,15784286,england,641,Spain,Male,40,5,1,1,1,100637.07,0
5726,15693996,india,507,France,Female,33,1,1,0,0,142911.99,0
5727,15764343,australia,688,Spain,Female,46,8,1,1,0,26287.21,0
5728,15704168,england,535,Germany,Male,38,8,1,0,0,60775.76,1
5729,15680197,india,701,France,Male,41,10,2,1,1,146257.77,0
5730,15633729,australia,488,France,Male,43,10,1,1,1,28332,0
5731,15577683,england,539,France,Female,29,4,2,1,1,100919.19,0
5732,15800746,india,674,France,Male,45,7,1,1,1,102591.9,1
5733,15788686,india,538,Spain,Male,40,8,2,1,1,25554.4,0
5734,15742798,australia,829,France,Female,22,7,1,1,0,152107.93,1
5735,15596647,england,768,France,Male,54,8,1,1,1,69381.05,0
5736,15756070,india,585,Spain,Female,44,4,2,0,1,101728.46,0
5737,15775116,australia,581,France,Male,31,3,2,0,0,89040.61,0
5738,15575428,england,682,Germany,Female,35,2,2,1,1,16910.98,0
5739,15654074,india,653,France,Male,38,8,1,1,0,150468.35,0
5740,15695872,australia,712,France,Female,30,1,1,1,1,177613.19,0
5741,15568885,england,620,Germany,Female,34,8,1,1,0,120672.09,0
5742,15725036,india,709,France,Male,42,9,1,0,1,77142.85,0
5743,15632665,australia,832,France,Male,61,2,1,0,1,127804.66,1
5744,15571476,england,635,Spain,Male,38,0,1,0,0,158344.63,0
5745,15776850,india,749,Spain,Female,43,1,1,1,1,167179.48,0
5746,15623649,australia,629,Spain,Male,32,3,2,1,1,15404.64,0
5747,15751131,england,836,Spain,Female,41,7,1,1,1,156036.19,0
5748,15688128,india,542,Spain,Male,34,8,1,0,1,144725.14,0
5749,15678412,india,645,France,Female,45,8,1,0,0,22558.74,0
5750,15770291,australia,844,France,Female,29,8,2,0,0,147342.03,0
5751,15583392,england,747,Germany,Male,37,9,3,1,0,85470.45,1
5752,15690731,india,645,France,Male,40,6,1,1,1,194656.11,0
5753,15697948,australia,752,Spain,Female,36,3,2,1,1,48505.1,0
5754,15608328,england,760,Spain,Female,41,6,2,0,0,101491.23,0
5755,15766378,india,714,Germany,Female,45,9,2,1,1,164117.69,0
5756,15600813,australia,717,France,Male,50,9,1,1,1,124626.57,0
5757,15706217,england,645,Germany,Male,28,7,2,1,1,34490.06,0
5758,15601417,india,681,France,Male,32,3,2,1,1,90967.37,0
5759,15610972,australia,681,Germany,Female,44,4,2,0,0,24208.84,1
5760,15674620,england,679,Germany,Female,37,8,2,0,1,174873.09,0
5761,15785350,india,528,Spain,Male,23,7,1,1,0,170262.97,0
5762,15749119,australia,710,France,Female,31,3,2,1,1,112289.06,0
5763,15756535,england,733,Germany,Male,39,5,1,1,1,93783,0
5764,15700965,india,724,France,Female,32,6,2,1,1,150026.79,0
5765,15791851,australia,726,France,Female,34,0,1,1,1,102036.82,0
5766,15717156,england,520,France,Male,30,3,2,1,1,898.51,0
5767,15740846,india,556,France,Male,40,5,1,1,1,95124.4,0
5768,15573284,australia,579,France,Female,45,2,2,0,0,11514.39,0
5769,15729083,england,674,France,Male,36,2,1,0,1,27468.72,0
5770,15611612,india,570,France,Female,29,0,1,1,0,37092.43,0
5771,15694381,australia,631,France,Male,51,8,1,1,0,171587.9,0
5772,15651737,england,623,Spain,Male,44,1,1,0,1,80828.78,0
5773,15663168,india,665,France,Male,35,8,1,1,0,169287.99,0
5774,15643426,india,523,Spain,Female,36,8,1,0,0,13197.44,0
5775,15618245,australia,706,Germany,Male,31,1,2,1,0,54439.53,0
5776,15717527,england,619,France,Female,49,9,1,1,0,38186.85,0
5777,15793478,india,593,Germany,Female,39,8,1,1,0,27274.6,1
5778,15642248,australia,608,Spain,Male,66,8,1,1,1,65758.19,0
5779,15640377,england,526,France,Female,36,0,2,1,0,97767.63,0
5780,15723950,india,684,Spain,Male,40,2,1,1,1,115468.84,1
5781,15590327,australia,604,Germany,Female,42,10,1,1,0,98293.14,0
5782,15706199,england,636,Germany,Male,36,6,1,0,0,182059.28,0
5783,15671514,india,669,Spain,Female,33,8,2,0,1,128538.05,0
5784,15727041,australia,624,France,Male,71,7,2,1,1,108841.83,0
5785,15738063,england,631,France,Male,29,2,2,1,1,18581.84,0
5786,15711733,india,753,France,Male,48,4,2,0,1,146821.42,0
5787,15652320,australia,588,France,Male,40,5,2,0,0,100727.68,0
5788,15634180,england,729,Germany,Male,26,4,2,1,0,39356.38,0
5789,15694566,india,602,France,Female,42,10,2,0,0,169921.11,1
5790,15726103,india,689,Germany,Female,55,1,1,1,0,42364.75,1
5791,15646351,australia,486,Spain,Male,27,7,2,1,0,28823.04,0
5792,15730044,england,809,Germany,Female,42,6,3,0,1,182436.81,1
5793,15795186,india,562,France,Male,38,5,1,1,0,115700.2,0
5794,15784890,australia,763,Spain,Female,32,8,2,1,0,16725.53,0
5795,15694125,england,669,France,Male,57,5,2,1,1,56875.76,0
5796,15565891,india,709,France,Male,39,8,2,1,0,56214.09,0
5797,15674254,australia,554,Spain,Female,45,4,2,1,1,193412.05,0
5798,15775206,england,699,France,Male,37,10,2,0,0,83263.04,0
5799,15797627,india,732,Spain,Male,54,0,1,0,1,13404.4,0
5800,15649853,australia,625,France,Female,45,3,1,1,1,184474.15,1
5801,15610379,england,599,France,Male,30,9,1,1,1,121124.53,0
5802,15659800,india,584,Spain,Female,50,1,1,0,1,152567.75,1
5803,15716236,australia,499,France,Male,35,10,2,1,0,10722.54,0
5804,15672053,england,526,Spain,Male,38,2,2,0,0,58010.98,0
5805,15663933,india,625,Germany,Female,35,5,2,1,0,163440.8,1
5806,15814236,india,537,Spain,Female,38,1,1,1,1,102606.92,0
5807,15583597,australia,696,Spain,Male,47,1,1,1,1,80591.18,0
5808,15607395,england,679,France,Female,33,9,2,1,0,177362.45,0
5809,15694556,india,684,France,Male,60,2,1,1,0,120257.7,1
5810,15744109,australia,850,France,Male,32,4,1,1,1,180622.02,0
5811,15800688,england,495,Spain,Female,42,7,2,0,0,130404.53,0
5812,15810878,india,537,Spain,Female,38,6,1,0,1,147797.54,0
5813,15587835,australia,850,France,Male,41,3,1,0,1,57844.26,0
5814,15763515,england,513,France,Male,30,5,2,1,0,162523.66,0
5815,15725882,india,618,Germany,Female,40,1,2,1,1,54495.82,0
5816,15788022,australia,802,Germany,Female,41,4,2,0,1,169183.66,0
5817,15663917,england,547,France,Male,43,1,1,0,1,80262.91,0
5818,15656865,india,613,Germany,Male,69,9,1,0,1,8751.59,0
5819,15667971,australia,592,Germany,Female,34,6,2,1,1,102628.98,0
5820,15800366,england,546,France,Male,29,5,1,1,1,94823.95,0
5821,15717231,india,721,Germany,Male,37,4,1,0,0,90821.66,0
5822,15643188,australia,671,Germany,Female,47,7,2,1,0,153194.32,1
5823,15671351,england,624,Spain,Male,35,2,2,1,0,87310.59,0
5824,15573628,india,751,Germany,Female,51,7,1,1,0,146411.41,1
5825,15698953,australia,636,Spain,Male,36,1,3,1,1,74048.1,1
5826,15753888,england,607,Spain,Female,62,8,1,1,1,23386.77,1
5827,15737961,india,509,Germany,Female,29,0,2,1,1,92898.17,0
5828,15801701,australia,653,Spain,Male,35,9,2,1,1,45956.05,0
5829,15684419,england,709,Spain,Female,37,8,3,1,0,71738.56,0
5830,15794266,india,559,France,Male,32,9,1,1,0,103560.98,0
5831,15810711,india,684,Germany,Male,37,4,2,1,1,52367.29,0
5832,15771270,australia,635,France,Female,27,8,1,1,1,152916.05,1
5833,15607786,england,709,France,Male,26,6,1,0,1,4410.77,0
5834,15624519,india,656,Germany,Female,49,9,1,1,0,74771.22,1
5835,15799910,australia,793,France,Male,32,2,2,1,0,193817.63,1
5836,15602479,england,609,Spain,Male,37,5,1,1,1,26793.82,0
5837,15617419,india,618,Germany,Female,29,10,2,1,1,32526.64,0
5838,15657603,australia,850,France,Female,35,6,1,1,0,824,0
5839,15570379,england,669,Spain,Male,51,3,1,0,0,85250.77,1
5840,15772996,india,594,Germany,Male,40,0,2,1,1,83508.93,0
5841,15729574,australia,616,Spain,Male,71,4,2,1,1,173599.38,0
5842,15737267,england,676,France,Female,49,1,1,1,0,79342.31,1
5843,15799128,india,608,Spain,Female,38,9,1,0,1,57600.66,0
5844,15813327,australia,710,France,Male,21,4,2,1,1,56191.99,0
5845,15711921,england,695,France,Male,29,5,2,1,1,6770.44,0
5846,15654300,india,530,Germany,Male,33,9,1,0,1,101694.67,0
5847,15569945,india,509,Spain,Male,29,1,2,1,0,69113.14,0
5848,15569666,australia,517,France,Female,45,4,1,0,0,172674.36,1
5849,15681887,england,758,Germany,Male,33,0,2,1,1,26606.28,0
5850,15608873,india,665,France,Male,51,2,1,0,0,53353.36,0
5851,15762091,australia,631,Germany,Female,22,6,1,1,1,63747.51,0
5852,15722053,england,576,Spain,Male,33,3,2,0,1,190112.05,0
5853,15782100,india,544,Spain,Male,22,3,1,0,1,110317.39,0
5854,15765300,australia,596,Germany,Male,40,5,3,1,0,148623.43,1
5855,15743570,england,481,France,Female,34,5,2,1,1,125253.46,0
5856,15608541,india,498,France,Male,46,1,1,1,0,101954.78,1
5857,15750671,australia,512,Spain,Male,31,6,2,1,0,168462.26,0
